X,Y,OBJECTID,Category,Subcategory,Defined_Category,Name,Organizer,Website,Address,City,Province,Country,PostalCode,CreationDate,Creator,EditDate,Editor,GlobalID
-78.865892999849081,43.897906000067522,241,PUBLIC ART,PUBLIC ART,MURALS,Historical Industry And Labour,,,BOND STREET AND CENTRE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:34:21.248Z,mmandel_oshawa,1fc59d42-d0c7-4b69-a9f0-b00dabe5ae4c
-78.863653000382484,43.897086000299993,242,PUBLIC ART,PUBLIC ART,MURALS,Kingston Road Stage Coach,,,SIMCOE ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:40:11.545Z,mmandel_oshawa,c3d23b88-5280-494e-aecf-ab09f4ddb3f7
-78.862352000000911,43.897859999978536,243,CULTURAL HERITAGE,PUBLIC ART,MURALS,On The Lake (The Argyle),,,KING AND ONTARIO,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,036e20f7-46ac-4154-ba3a-ab1a738a68fb
-78.862204999687805,43.894610000249088,244,PUBLIC ART,PUBLIC ART,MURALS,Ontario Regiment - 130 Years Of Service,,,111 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H7M7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:39:17.030Z,mmandel_oshawa,157cc881-7dbe-47b4-8e09-41c128b33284
-78.864733999757732,43.897262000118801,245,PUBLIC ART,PUBLIC ART,MURALS,Oshawa 1935,,,KING ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:34:57.228Z,mmandel_oshawa,59b62aae-ad8e-479b-afe0-4a9bd20a3757
-78.86195500034087,43.894375999730805,246,PUBLIC ART,PUBLIC ART,MURALS,Oshawa's 75th Anniversary,,,121 SIMCOE STREET SOUTH,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:38:17.265Z,mmandel_oshawa,03b94960-5892-45a4-9b7d-fc1b3e8be4bc
-78.866584999960224,43.897073000296423,247,PUBLIC ART,PUBLIC ART,MURALS,Oshawa's Famous Generals,,,KING ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:34:32.109Z,mmandel_oshawa,7ede7062-e6aa-4691-aea8-14e2dbeadf3b
-78.861879999997797,43.89588200007821,248,PUBLIC ART,PUBLIC ART,MURALS,Recreation By The Lake,,,CELINA ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:36:11.661Z,mmandel_oshawa,a1c78c64-a898-4559-9f9c-91263d704a23
-78.863653000382484,43.897086000299993,249,PUBLIC ART,PUBLIC ART,MURALS,Skae's Corners,,,SIMCOE ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:40:25.699Z,mmandel_oshawa,e2934907-a4ca-4551-94aa-08d7b46c896e
-78.865901000245017,43.897683999985318,250,PUBLIC ART,PUBLIC ART,MURALS,Victorian Order Of Nurses - 100th Anniversary,,,CENTRE ST BETWEEN BOND AND KING,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:34:14.719Z,mmandel_oshawa,c9176774-edcd-4825-a557-65edbc9ecc37
-78.862350000351086,43.894574999823426,251,CULTURAL HERITAGE,PUBLIC ART,MURALS,Windfields Farm,,,110 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H7M7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,33bc0a1e-d264-4e68-b237-947033cc82c7
-78.864979999805016,43.895725999930406,252,PUBLIC ART,PUBLIC ART,SCULPTURE,Upstart II - Clement Meadmore,,WWW.RMG.ON.CA,50 QUEEN ST S,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-08-24T20:18:41.127Z,mmandel_oshawa,ab472c81-c536-4a18-9339-df7135f09929
-78.865821999703982,43.89506399989358,253,PUBLIC ART,PUBLIC ART,SCULPTURE,Silent Bells - Ron Baird,Robert McLaughlin Gallery,WWW.RMG.ON.CA,72 QUEEN ST S,OSHAWA,ONTARIO,CANADA,L1H3Z3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-08-24T20:24:23.456Z,mmandel_oshawa,2143b7e9-07bc-4742-ba81-f2f8c77e078f
-78.865821999703982,43.89506399989358,254,PUBLIC ART,PUBLIC ART,SCULPTURE,River Tree/Bench - Reinhard Reitzenstein,Robert McLaughlin Gallery,WWW.RMG.ON.CA,72 QUEEN St S,OSHAWA,ONTARIO,CANADA,L1H3Z3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-08-24T20:24:17.655Z,mmandel_oshawa,751fad66-725b-4d1b-96fa-a5093e1065ff
-78.865821999703982,43.89506399989358,255,PUBLIC ART,PUBLIC ART,SCULPTURE,Crown - Douglas Bentham,Robert McLaughlin Gallery,WWW.RMG.ON.CA,72 QUEEN ST.,OSHAWA,ONTARIO,CANADA,L1H3Z3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-08-24T20:12:31.253Z,mmandel_oshawa,088c3c00-3157-4585-a0e6-0109fd7b9d48
-78.859168836740807,43.896858330888108,256,PUBLIC ART,PUBLIC ART,SCUPTURE,Reverb - Noel Harding,Robert McLaughlin Gallery,WWW.RMG.ON.CA,99 Athol St. E,OSHAWA,ONTARIO,CANADA,L1H1J8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-30T18:14:47.270Z,mmandel_oshawa,8fc7666b-2b84-47f8-af4f-fa7abc7a9f53
-78.896182000238625,43.943407000054862,262,PUBLIC ART,PUBLIC ART,SCULPTURE,Circle of Knowledge - Edward Falkenberg,"Durham College , UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H 7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:06:50.204Z,mmandel_oshawa,63f9985d-b7b6-4249-99bc-4bbe5f534a96
-78.8975389997984,43.945783999942819,263,PUBLIC ART,PUBLIC ART,SCULPTURE,Dr. Gary Polonsky,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:07:20.573Z,mmandel_oshawa,c04f0f12-2033-41f2-a040-418837cbbd2d
-78.899015000082173,43.944142999939487,264,PUBLIC ART,PUBLIC ART,SCULPTURE,Gate to the Future - Andre Fournelle,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:06:16.503Z,mmandel_oshawa,6400e975-9c8d-4ca8-9147-4e381218bf30
-78.897737999990028,43.945111999725022,265,PUBLIC ART,PUBLIC ART,SCULPTURE,Saskatchewan - Douglas Bentham,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:07:05.285Z,mmandel_oshawa,ea110f16-ed84-4c0a-92b8-e677068bf807
-78.89637300003433,43.944387000312084,266,PUBLIC ART,PUBLIC ART,SCULPTURE,Universal Flight - Sam Ferrera,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:09:06.382Z,mmandel_oshawa,96687554-dd4a-4ac2-8f14-4b91f591be98
-78.895285000088066,43.943063000281384,267,PUBLIC ART,PUBLIC ART,SCULPTURE,The Compas - Darlene Bolahoold,"Durham College, UOIT",,2000 Simcoe St.N,Oshawa,Ontario,Canada,L1H 7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:08:14.323Z,mmandel_oshawa,1455ed1d-0812-4ed1-aa3f-f828c88339a8
-78.895279000240293,43.943571999760692,268,PUBLIC ART,PUBLIC ART,SCULPTURE,The Medicine Wheel ,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:07:33.858Z,mmandel_oshawa,8aa7df96-d01e-4186-9c64-4fb6a7624780
-78.89682999996883,43.943423000191437,269,PUBLIC ART,PUBLIC ART,SCULPTURE,The Moose - Charles Pachter,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:07:58.061Z,mmandel_oshawa,6e551a1c-99c3-4aac-be22-94f5824bc59e
-78.897322000063426,43.940912999775499,270,PUBLIC ART,PUBLIC ART,SCULPTURE,The Portal,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H 7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:06:30.490Z,mmandel_oshawa,3f8a3032-11f5-4b44-ac55-522827639dc8
-78.89610500024574,43.945777999726175,271,PUBLIC ART,PUBLIC ART,SCULPTURE,True Power- Geordie Lishman,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:08:27.197Z,mmandel_oshawa,d86eb23c-1163-4636-9a0a-c8c79fd79460
-78.896362999988597,43.944835000297218,272,PUBLIC ART,PUBLIC ART,SCULPTURE,Yukon,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:08:49.841Z,mmandel_oshawa,91bdda0c-411d-427e-82b0-cbc6c957e180
-78.897387000360752,43.944646000189728,273,PUBLIC ART,PUBLIC ART,SCULPTURE,Nova Scotia - Dawn McNutt,"Durham College, UOIT",,2000 Simcoe St. N,Oshawa,Ontario,Canada,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:08:39.709Z,mmandel_oshawa,8a5e45fd-8b3a-4dbc-b010-228f60fd425b
-78.872284999982497,43.900387999910919,274,CULTURAL HERITAGE,PUBLIC ART,SCULPTURE,Mushrooms,City of Oshawa,www.oshawa.ca/publicart,155 ARENA ST,OSHAWA,ONTARIO,CANADA,L1J4E8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,5624ce26-afd4-4671-bb34-45a5e38b5868
-78.865821999703982,43.89506399989358,275,PUBLIC ART,PUBLIC ART,SCULPTURE,Group Portrait 1957 - Douglas Coupland,,WWW.RMG.ON.CA,"72 Queen St, Oshawa",OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-08-24T20:12:27.198Z,mmandel_oshawa,cb0833a4-92ed-4137-90e0-ab2b91a43ebe
-78.864979999805016,43.895725999930406,276,PUBLIC ART,PUBLIC ART,SCULPTURE,Oshawa Rising - Ron Baird,,WWW.RMG.ON.CA,50 QUEEN ST S,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-08-24T20:19:48.406Z,mmandel_oshawa,11a61f15-0351-460c-ad4e-5f2b48fb8b41
-78.865821999703982,43.89506399989358,277,PUBLIC ART,PUBLIC ART,SCULPTURE,Grace - Mary Ann Barkhouse,,WWW.RMG.ON.CA,"72 Queen St, Oshawa",OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-08-24T20:12:21.490Z,mmandel_oshawa,984f012f-11e6-49cb-acbe-16321d367865
-78.844374999875043,43.870015999769677,278,FESTIVALS AND EVENTS,ABORIGINAL FESTIVALS & EVENTS,ABORIGINAL FESTIVALS & EVENTS,Big Drum Socials & Other Aboriginal Events & Festivals,Oshawa Community Health Centre,WWW.OCHC.CA,115 GRASSMERE AVE,OSHAWA,ONTARIO,CANADA,L1H3X7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,6d9fd4b8-4b10-45ab-b46a-ecd50564e6d9
-78.862350000351086,43.894574999823426,279,FESTIVALS AND EVENTS,ABORIGINAL FESTIVALS & EVENTS,ABORIGINAL FESTIVALS & EVENTS,Metis Festival,Oshawa and Durham Métis Council,WWW.OSHAWADURHAMMETIS.COM,110 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H7M7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,db5fc665-0b85-429c-b773-903e03c8eb89
-78.828103000361835,43.865073000238375,280,FESTIVALS AND EVENTS,CELEBRATIONS,HOLIDAY CELEBRATION,Canada Day Celebration,City of Oshawa,WWW.OSHAWA.CA/CULTURECOUNTS,1500 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1J8S7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,845d089c-f395-49f9-9057-895252158c5a
-78.827520999855551,43.863959000105069,281,FESTIVALS AND EVENTS,CELEBRATIONS,HOLIDAY CELEBRATION,Christmas Lamplight Tour,Oshawa Community Museum,WWW.OSHAWAMUSEUM.ORG,1446 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1J8S8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,de725ad1-db66-4159-bd6e-5390991ab57b
-78.82689099966872,43.863894000177751,282,FESTIVALS AND EVENTS,CELEBRATIONS,HOLIDAY CELEBRATION,Family Day At The Museum,Oshawa Community Museum,WWW.OSHAWAMUSEUM.ORG,1450 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H8S8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,e48b79c0-10c3-4c57-a579-b281a3278cef
-78.878694999659245,43.879894000130463,283,FESTIVALS AND EVENTS,CELEBRATIONS,HOLIDAY CELEBRATION,Holiday Train,Canadian Pacific Railway,WWW.CPR.CA/EN/MOBILE/PAGES/HOLIDAY-TRAIN.ASPX,680 LAVAL DR,OSHAWA,ONTARIO,CANADA,L1J0B5,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,1173e8b4-dda9-49dd-afea-63fcf6a394fb
-78.862350000351086,43.894574999823426,284,FESTIVALS AND EVENTS,CELEBRATIONS,SEASONAL CELEBRATIONS,Annual Tree Lighting Event,City of Oshawa,WWW.OSHAWA.CA/CULTURECOUNTS,110 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H7M7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,b812d551-6c1d-4545-969b-87c3efe13df0
-78.853115622484154,43.947944362664565,286,FESTIVALS AND EVENTS,CELEBRATIONS,SEASONAL CELEBRATIONS,Oshawa Celebrates (New Years Event),City of Oshawa,WWW.OSHAWA.CA,1661 HARMONY RD N,Oshawa,Ontario,Canada,L1H 7K5,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T19:14:58.961Z,mmandel_oshawa,a5c4664e-a611-4a3c-b28f-ab63e2678f75
-78.865893999674014,43.899007999822317,287,FESTIVALS AND EVENTS,CELEBRATIONS,SEASONAL CELEBRATIONS,Santa's Parade Of Lights,Santa's Parade of Lights Committee,HTTP://OSHAWASANTACLAUSPARADE.ORG/INDEX.HTM,44 RICHMOND ST W,OSHAWA,ONTARIO,CANADA,L1G1C7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,cb06f92c-3fd0-4dfa-bdb4-04c6b0a68aea
-78.856328000113535,43.890619000278321,288,FESTIVALS AND EVENTS,CHARITABLE EVENTS ,RUNS AND WALKS ,Coldest Night Of The Year Walk,The Refuge,WWW.REFUGEOUTREACH.COM,300 COURT ST,OSHAWA,ONTARIO,CANADA,L1H4X3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,ea5c8dfc-0cac-4d77-bc29-e83000eb0ace
-78.857847999879937,43.885173999678486,289,FESTIVALS AND EVENTS,CHARITABLE EVENTS ,RUNS AND WALKS ,Korean Veterans Appreciation Day,Royal Canadian Legion Oshawa Branch 606 and 43,,471 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H4J7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,b81d574c-a336-47c2-b25b-05aa541cda59
-78.871539000342992,43.895857000310279,290,FESTIVALS AND EVENTS,CHARITABLE EVENTS ,RUNS AND WALKS ,Oshawa Kicks 5K Run,Oshawa Kicks,WWW.OSHAWAKICKS.COM,212 KING ST W,OSHAWA,ONTARIO,CANADA,L1J2S2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,4ff3b227-1fbe-4e2a-a772-a637c03ba089
-78.856328000113535,43.890619000278321,291,FESTIVALS AND EVENTS,CHARITABLE EVENTS ,RUNS AND WALKS ,Refuge Run Quarter Marathon,The Refuge,WWW.REFUGEOUTREACH.COM,300 COURT ST,OSHAWA,ONTARIO,CANADA,L1H4X3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,f3e9d07b-48e2-4a72-80e4-1038728fb593
-78.859395000308794,43.888628000139256,292,FESTIVALS AND EVENTS,CHARITABLE EVENTS ,RUNS AND WALKS ,Ride With The Mayor(s),United Way,WWW.UNITEDWAYDR.COM,345 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H4J2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,9d5f28f0-d294-4313-a1ac-cdc276d5efcb
-78.828103000361835,43.865073000238375,293,FESTIVALS AND EVENTS,CHARITABLE EVENTS ,RUNS AND WALKS ,Run For The Cure,Canadian Breast Cancer Foundation,RUNFORTHECURE.COM,1500 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1J8S7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,102bc6a4-e3bf-4d8e-835e-5800c8cf9709
-78.862163999679936,43.894520999903044,294,FESTIVALS AND EVENTS,CHARITABLE EVENTS ,RUNS AND WALKS ,Walk With Me So They Can Be Free,Catholic Family Services of Durham,WWW.CFSDURHAM.COM/ENGLISH/WALKATHON_2013.HTML,115 SIMCOE ST,OSHAWA,ONTARIO,CANADA,L1H4G7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,408248d2-9031-40d9-982e-e82bb1c88c32
-78.865124999569971,43.895858999903687,295,FESTIVALS AND EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,Doors Open Oshawa,Heritage Oshawa,WWW.HERITAGEOSHAWA.CA,50 CENTRE ST ,OSHAWA,ONTARIO,CANADA,L1H3Z7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,483ff4f6-a8bb-48f8-9a15-f7317af067b4
-78.82689099966872,43.863894000177751,296,FESTIVALS AND EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,Oshawa Historical Society Speaker Series,Oshawa Historical Society,WWW.OSHAWAHISTORICALSOCIETY.ORG,1450 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H8S8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,3af27c45-8735-4d13-9ba7-b5be8cbb4995
-78.894657618975202,43.91642506026178,297,FESTIVALS AND EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,Tank Saturdays,Ontario Regiment Museum,WWW.ONTRMUSEUM.CA,1000 Stevenson Rd N,Oshawa,Ontario,Canada,L1J 5P5,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T19:40:35.029Z,mmandel_oshawa,ccf0c935-af73-443e-a6f5-f21879755fd8
-78.827520999855551,43.863959000105069,298,FESTIVALS AND EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,Victorian Summer Teas ,Oshawa Community Museum,WWW.OSHAWAMUSEUM.ORG,1446 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1J8S8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,a8bfa597-98de-4af0-a32a-78f765e1dacb
-78.891774000377126,43.891286000218422,299,FESTIVALS AND EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,"Union Cemetery Tours
",Oshawa Community Museum,WWW.OSHAWAMUSEUM.ORG,760 KING ST W,OSHAWA,ONTARIO,CANADA,L1J5Y1,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,4d129088-15a8-4420-b293-4595a8896eb3
-78.865124999569971,43.895858999903687,300,FESTIVALS AND EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,CULTURAL HERITAGE FESTIVALS & EVENTS,Heritage Week,,,50 CENTRE ST ,OSHAWA,ONTARIO,CANADA,L1H3Z7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,87633911-7969-4fde-80d5-882f5d3446d8
-78.864997000421766,43.895155999824667,301,FESTIVALS AND EVENTS,"FARM EVENTS
",,From Country To City,Oshawa Public Libraries,WWW.OSHAWALIBRARY.ON.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,95b0c07a-0772-48de-852f-055af07f907b
-78.853092184389908,43.947931415859131,302,FESTIVALS AND EVENTS,"FARM EVENTS
",FARMER'S MARKETS,North Oshawa Farmer's Market,North Oshawa Farmer's Market,http://www.northoshawafarmersmarket.ca,1661 HARMONY RD N,Oshawa,Ontario,Canada,L1H 7K5,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T19:21:23.901Z,mmandel_oshawa,34cef48a-9023-4524-abcf-2c4a18d99bc6
-78.879851000275863,43.893810999776534,303,FESTIVALS AND EVENTS,"FARM EVENTS
",FARMER'S MARKETS,Oshawa Centre Farmer's Market,Durham Farm Fresh,http://durhamfarmfresh.ca/member_categories/farmers-market/,"419 KING ST W
",OSHAWA,ONTARIO,CANADA,L1J2K5,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,17553f61-7e19-4002-a075-29fb1d8c9003
-78.839181718323232,43.941130262499769,304,FESTIVALS AND EVENTS,FILM FESTIVALS & EVENTS,,Cinefest,Oshawa Public Libraries,WWW.OSHLIB.CA/CINEFEST,1351 Grandview St N,Oshawa,Ontario,Canada,L1K 0G1,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:06:35.999Z,mmandel_oshawa,a939d56d-60da-4bcc-9f28-806a9fe6ecab
-78.861577000049081,43.898079999885731,305,FESTIVALS AND EVENTS,FILM FESTIVALS & EVENTS,,Classic Movie Nights,Regent Theatre,http://regenttheatre.ca/,50 KING ST E,OSHAWA,ONTARIO,CANADA,L1H1B3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,88097adf-51a0-4f3c-bddc-54cef1d7768f
-78.864997000421766,43.895155999824667,306,FESTIVALS AND EVENTS,FILM FESTIVALS & EVENTS,,Film Festivals (McLaughlin Branch),Oshawa Public Libraries,WWW.OSHAWALIBRARY.ON.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,5cbdf1bc-b578-4cf8-a076-4f78c89dca89
-78.828103000361835,43.865073000238375,307,FESTIVALS AND EVENTS,FOOD & WINE,FOOD FESTIVALS,Ribfest,Rotary Club of Oshawa,WWW.OSHAWARIBFEST.COM,1500 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1J8S7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,b5f90a43-67dc-4e78-8215-6b6a9b6e8012
-78.864997000421766,43.895155999824667,308,FESTIVALS AND EVENTS,"LITERARY FESTIVALS & EVENTS
",,Author Visits & Readings (Library),Oshawa Public Libraries,WWW.OSHAWALIBRARY.ON.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,ade2879b-c702-461a-9d6c-cb3e2e633bde
-78.864997000421766,43.895155999824667,309,FESTIVALS AND EVENTS,"LITERARY FESTIVALS & EVENTS
",,Darklit Festival (Library),Oshawa Public Libraries,WWW.OSHAWALIBRARY.ON.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,7024f980-e762-4dc3-b016-f92b0c3a8fa8
-78.864997000421766,43.895155999824667,310,FESTIVALS AND EVENTS,"LITERARY FESTIVALS & EVENTS
",,Pass The Book Community Read (Library),Pass the Book: Durham Reads,WWW.PASSTHEBOOK.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,70b71c49-ef16-4b5e-9747-f816cee36ff8
-78.864997000421766,43.895155999824667,311,FESTIVALS AND EVENTS,"LITERARY FESTIVALS & EVENTS
",,Seniors' Writing Competition (Library),Oshawa Public Libraries,WWW.OSHAWALIBRARY.ON.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,1a82a3b5-0511-47d0-a7cf-9cff6ef4c4a7
-78.864997000421766,43.895155999824667,312,FESTIVALS AND EVENTS,"LITERARY FESTIVALS & EVENTS
",,Summer Reading Club (Library),Oshawa Public Libraries,WWW.OSHAWALIBRARY.ON.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,821cd6ff-ae66-4412-a194-28d495187d3e
-78.864997000421766,43.895155999824667,313,FESTIVALS AND EVENTS,"LITERARY FESTIVALS & EVENTS
",,Teen Writing Competition (Library),Oshawa Public Libraries,WWW.OSHAWALIBRARY.ON.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,3bfd26f6-056b-4e17-9824-adaed59b59eb
